"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x45850769","x1484007150032760834",2022-01-20 03:37:30,"hnc2005","Someone explain it to me like I’m a five year old. How do eligible voters not have access to vote? Didn’t the Democrats call the 2020 election the most secure in American history?","Twitter for iPhone",140,,,,FALSE,TRUE,0,3459,,,,,,,,,,,,,,,,"x2730264319","EricMMatheny","en",,,,,,,,,,,,,,,,"x1483783048361648129","Someone explain it to me like I’m a five year old. How do eligible voters not have access to vote? Didn’t the Democrats call the 2020 election the most secure in American history?",2022-01-19 12:47:00,"Twitter for iPhone",15021,3459,"x2730264319","EricMMatheny","Eric Matheny 🎙",166792,118219,208064,"Florida","Attorney • Podcaster • Social Commentator • Cohost of “Bob & Eric Save America” • iTunes: https://t.co/Bvfie93Fnt | Google: https://t.co/Ly748Jbv54 Pronouns: AK/47",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hnc2005/status/1484007150032760834","Heather Cutshall","","",,FALSE,27,217,0,423,226,2009-06-09 14:42:29,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1350621240642433025/nwWEy8TE_normal.jpg"
"x76133715","x1484007149822951427",2022-01-20 03:37:30,"mmcauliff","Stunning stat: 48 Democrats who supported reforming filibuster to pass voting rights bills represent 34 MILLION more Americans than 52 senators (all Republicans + Sinema/Manchin) who opposed it","Twitter Web App",140,,,,FALSE,TRUE,0,445,,,,,,,,,,,,,,,,"x15952856","AriBerman","en",,,,,,,,,,,,,,,,"x1484005724682391555","Stunning stat: 48 Democrats who supported reforming filibuster to pass voting rights bills represent 34 MILLION more Americans than 52 senators (all Republicans + Sinema/Manchin) who opposed it",2022-01-20 03:31:50,"Twitter Web App",798,445,"x15952856","AriBerman","Ari Berman",232951,3068,29072,"New York","Author: Give Us the Ballot: The Modern Struggle for Voting Rights in America https://t.co/q5tNcCdQjy Writer: @motherjones Speaking: annette@speakersforall.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mmcauliff/status/1484007149822951427","Michael McAuliff","Washington, D.C.","Congressional reporter. NYDN, others currently. Ex-HuffPost, ABCNews, UPI. michaelgmcauliff @ https://t.co/N8GNSmiLuw","https://t.co/AV8NpgEuJ0",FALSE,17106,1492,533,38270,2831,2009-09-21 20:29:35,TRUE,"https://t.co/AV8NpgEuJ0","https://www.facebook.com/MichaelGMcAuliff/",,"https://pbs.twimg.com/profile_banners/76133715/1611190190","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1072902246424207360/3UoFgT3v_normal.jpg"
"x752809450336034816","x1484007149537832961",2022-01-20 03:37:30,"reuben_vel","Why exactly did Democrats hold a vote on a bill they knew would fail? They used to make fun of Boehner for being unable to count his own caucus's votes.","Twitter for Android",139,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x66533920","ZaidJilani","en",,,,,,,,,,,,,,,,"x1484006281161723904","Why exactly did Democrats hold a vote on a bill they knew would fail? They used to make fun of Boehner for being unable to count his own caucus's votes.",2022-01-20 03:34:03,"Twitter Web App",48,2,"x66533920","ZaidJilani","Zaid Jilani",112920,4320,1531,"","Write stuff, read stuff, build stuff.

Check out my newsletter on politics and current affairs with @ShantMM. Subscribe here: https://t.co/dqC1rFjuCQ",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/reuben_vel/status/1484007149537832961","Reuben with an accent","The Wild Midwest","Here for the memes and breaking news.
Nebraska is home.",,FALSE,188,759,2,55411,57276,2016-07-12 10:18:54,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1366046671180857345/DaRRStPy_normal.jpg"
"x1409293125714169857","x1484007149504184323",2022-01-20 03:37:30,"bruxie_","In 2017, 30 Senate Democrats signed a bipartisan letter urging then-Majority Leader Mitch McConnell to keep the filibuster: https://t.co/xjGEdfXDH1","Twitter for iPhone",140,,,,FALSE,TRUE,0,2998,,,,,,,,,,,,,,,,"x42965000","Schneider_CM","en",,,,,,,,,,,,,,,,"x1483864426914717706","In 2017, 30 Senate Democrats signed a bipartisan letter urging then-Majority Leader Mitch McConnell to keep the filibuster: https://t.co/xjGEdfXDH1",2022-01-19 18:10:22,"TweetDeck",6418,2998,"x42965000","Schneider_CM","Christian Schneider",10353,4126,17353,"Madison, WI","Author, ""Anti-Knowledge,"" Reporter, @CollegeFix. @USATODAY Board of Contributors. Sole proprietor, @zerostarreviews. VaTech, Utah, Marquette. LinkedIn model.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bruxie_/status/1484007149504184323","bruxie","","Backup account. @iceeirony suspended for “hate speech” but they won’t tell me what tweets were considered hate speech! Don’t send sex stuff in my DMs. Thanks.",,FALSE,273,534,1,8136,2526,2021-06-27 23:30:47,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1471696498391986176/z8kSuYkV_normal.jpg"
"x28224740","x1484007149218852872",2022-01-20 03:37:30,"Rosolute","Breaking: Senate Republicans, along with Democratic Sens. Manchin and Sinema, have just blocked changing the filibuster rules for Democrats' voting rights and election package.","Twitter for iPad",140,,,,FALSE,TRUE,0,159,,,,,,,,,,,,,,,,"x32871086","kylegriffin1","en",,,,,,,,,,,,,,,,"x1484006521805557764","Breaking: Senate Republicans, along with Democratic Sens. Manchin and Sinema, have just blocked changing the filibuster rules for Democrats' voting rights and election package.",2022-01-20 03:35:00,"Twitter Web App",261,159,"x32871086","kylegriffin1","Kyle Griffin",1276034,817,79335,"Manhattan, NY","Senior Producer. MSNBC's @TheLastWord. Opinions mine. Do not congratulate.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rosolute/status/1484007149218852872","Ro","","👩🏽 🇵🇭 🇬🇺 🏳️‍🌈 She/Her. Annoyed. Super Geek. Crossing of Animals extremist (NOOK MAFIA), Cat Lady, 12 🏈 , Crafter, Tea enthusiast, I like games.",,FALSE,521,803,47,76172,51417,2009-04-01 23:23:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/28224740/1591831854","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1461531701222395907/tr2yxrnN_normal.jpg"
"x1359650215276531717","x1484006832246976515",2022-01-20 03:36:14,"MikeSanchez999","Today's a reminder that real change happens from the bottom up. It’s a reminder of the importance of the 2022 midterm elections. We can send more Democrats to the Senate, giving President @JoeBiden and VP @KamalaHarris Harris the votes they need to pass voting rights legislation.","Twitter for Android",140,,,,FALSE,TRUE,0,34,,,,,,,,,,,,,,,,"x73754019","harrisonjaime","en",,,,,,,,,,,,,,,,"x1483999148122820613","Today's a reminder that real change happens from the bottom up. It’s a reminder of the importance of the 2022 midterm elections. We can send more Democrats to the Senate, giving President @JoeBiden and VP @KamalaHarris Harris the votes they need to pass voting rights legislation.",2022-01-20 03:05:42,"Twitter Web App",121,34,"x73754019","harrisonjaime","Jaime Harrison, DNC Chair",764355,7648,20175,"South Carolina","Proud husband, father, @Bojangles and @Marvel fan. Son of a single mom. Fighting for working folks everywhere as chair of @TheDemocrats.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MikeSanchez999/status/1484006832246976515","Rhombus of Intrigue","","",,FALSE,112,258,3,44857,19439,2021-02-10 23:47:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/1359650215276531717/1641839271",,"http://pbs.twimg.com/profile_images/1482117647957430272/J-w8SVQE_normal.jpg"
"x1359650215276531717","x1484007149135364099",2022-01-20 03:37:30,"MikeSanchez999","Breaking: Senate Republicans, along with Democratic Sens. Manchin and Sinema, have just blocked changing the filibuster rules for Democrats' voting rights and election package.","Twitter for Android",140,,,,FALSE,TRUE,0,159,,,,,,,,,,,,,,,,"x32871086","kylegriffin1","en",,,,,,,,,,,,,,,,"x1484006521805557764","Breaking: Senate Republicans, along with Democratic Sens. Manchin and Sinema, have just blocked changing the filibuster rules for Democrats' voting rights and election package.",2022-01-20 03:35:00,"Twitter Web App",261,159,"x32871086","kylegriffin1","Kyle Griffin",1276034,817,79335,"Manhattan, NY","Senior Producer. MSNBC's @TheLastWord. Opinions mine. Do not congratulate.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MikeSanchez999/status/1484007149135364099","Rhombus of Intrigue","","",,FALSE,112,258,3,44857,19439,2021-02-10 23:47:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/1359650215276531717/1641839271",,"http://pbs.twimg.com/profile_images/1482117647957430272/J-w8SVQE_normal.jpg"
"x308183235","x1484007147943854080",2022-01-20 03:37:30,"girlfrmepanema","Stunning stat: 48 Democrats who supported reforming filibuster to pass voting rights bills represent 34 MILLION more Americans than 52 senators (all Republicans + Sinema/Manchin) who opposed it","Twitter for iPhone",140,,,,FALSE,TRUE,0,445,,,,,,,,,,,,,,,,"x15952856","AriBerman","en",,,,,,,,,,,,,,,,"x1484005724682391555","Stunning stat: 48 Democrats who supported reforming filibuster to pass voting rights bills represent 34 MILLION more Americans than 52 senators (all Republicans + Sinema/Manchin) who opposed it",2022-01-20 03:31:50,"Twitter Web App",798,445,"x15952856","AriBerman","Ari Berman",232951,3068,29072,"New York","Author: Give Us the Ballot: The Modern Struggle for Voting Rights in America https://t.co/q5tNcCdQjy Writer: @motherjones Speaking: annette@speakersforall.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/girlfrmepanema/status/1484007147943854080","Jlkerrihard","Tucson","Artist. Painter. Picker. Vacation rental owner. Dog mom. lives in Tucson. Resisting and Persisting 🌊🌊🌊🌊","https://t.co/LLP5fYwboz",FALSE,3117,3949,1,17025,41337,2011-05-30 23:52:50,FALSE,"https://t.co/LLP5fYwboz","http://www.joannekerrihard.com",,"https://pbs.twimg.com/profile_banners/308183235/1639339048","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1470118699499618307/l5uve4Y2_normal.jpg"
"x930174438","x1484007147684102147",2022-01-20 03:37:30,"OmanReagan","Liberals might need to learn from you about the harm of the ""negative peace"" made by Democrats simply holding back Republicans instead of acting to build a positive peace. Not just serving as a damn against GOP policy but actively working to build the presence of justice.","Twitter Web App",272,"x1484006690445877250","x930174438","OmanReagan",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OmanReagan/status/1484007147684102147","Michael","S٬DÁYES | B.C. & Oregon","Student of life, the universe, and everything.
Social scientist. Impermanent tweets.
Profile art by Tsuneo Iwasaki.","https://t.co/rxeTm6uJUp",FALSE,26633,307,810,2889,162034,2012-11-06 17:37:19,TRUE,"https://t.co/rxeTm6uJUp","http://patreon.com/SpaceFutures",,"https://pbs.twimg.com/profile_banners/930174438/1616921031","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1376092710386294785/jaydU9yY_normal.jpg"
"x178460962","x1484007146417053696",2022-01-20 03:37:29,"chaddockcostelo","Breaking: Senate Republicans, along with Democratic Sens. Manchin and Sinema, have just blocked changing the filibuster rules for Democrats' voting rights and election package.","Twitter for iPhone",140,,,,FALSE,TRUE,0,159,,,,,,,,,,,,,,,,"x32871086","kylegriffin1","en",,,,,,,,,,,,,,,,"x1484006521805557764","Breaking: Senate Republicans, along with Democratic Sens. Manchin and Sinema, have just blocked changing the filibuster rules for Democrats' voting rights and election package.",2022-01-20 03:35:00,"Twitter Web App",261,159,"x32871086","kylegriffin1","Kyle Griffin",1276034,817,79335,"Manhattan, NY","Senior Producer. MSNBC's @TheLastWord. Opinions mine. Do not congratulate.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chaddockcostelo/status/1484007146417053696","GailChaddockCostello","Horseshoe Bay,British Columbia","BCTF SURT & Social Justice Presenter, SD35 TTOC, V.P.Triple A Senior Housing Society, V.P. RR Smith Society- BCRTA, LRTA EX",,FALSE,2486,3083,57,73825,44657,2010-08-14 20:49:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/178460962/1541542139","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1060765393650778112/pc-rdOUk_normal.jpg"
"x813483014848135169","x1484007146350129153",2022-01-20 03:37:29,"segerber5","One more vote on the rules change proposal tonight. Calling the vote “doomed” (NPR) and “ill-fated” (WSJ) is a way of suggesting that fighting for what is right is a fool’s errand, when it’s not. It matters. I’m glad to see the Democrats fighting for voting rights protection. https://t.co/IQiuY0b4Vm","Twitter for Android",140,,,,FALSE,TRUE,0,518,,,,,,,,,,,,,,,,"x1507338108","Sifill_LDF","en",,,,,,,,,,,,,,,,"x1483988637121404933","One more vote on the rules change proposal tonight. Calling the vote “doomed” (NPR) and “ill-fated” (WSJ) is a way of suggesting that fighting for what is right is a fool’s errand, when it’s not. It matters. I’m glad to see the Democrats fighting for voting rights protection. https://t.co/IQiuY0b4Vm",2022-01-20 02:23:56,"Twitter for iPhone",2075,518,"x1507338108","Sifill_LDF","Sherrilyn Ifill",375701,1341,81580,"","President & Director-Counsel of LDF (NAACP Legal Defense and Educational Fund), the nation's premier civil rights law organization. Tweets are my own.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/segerber5/status/1484007146350129153","Stacey E Gerber","","",,FALSE,1195,1401,4,70551,582608,2016-12-26 20:33:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/813483014848135169/1496413379","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/870642511404052481/7LQXvLCl_normal.jpg"
"x967168292942237696","x1484007092482674688",2022-01-20 03:37:17,"Wisconajb","Why are Democrats so against showing an ID to VOTE but adamantly in favor of showing proof of vaccination to eat in a restaurant?","Twitter for iPhone",140,,,,FALSE,TRUE,0,1052,,,,,,,,,,,,,,,,"x892467658452484096","CarlaHSands","en",,,,,,,,,,,,,,,,"x1483921823326687241","Why are Democrats so against showing an ID to VOTE but adamantly in favor of showing proof of vaccination to eat in a restaurant?",2022-01-19 21:58:27,"Twitter for iPhone",3954,1052,"x892467658452484096","CarlaHSands","Carla Sands",7377,491,7595,"Pennsylvania, USA","Proud American & Pennsylvanian | Woman of faith, mother, daughter, sister, friend | Former Amb. to Denmark | Candidate for U.S. Senate 🇺🇸 Text SANDS to 62100",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Wisconajb/status/1484007092482674688","Wisconsinajb","Wisconsin, USA","Conservative. Supporter of freedom, liberty, and the Constitution. Proud member of the NRA.",,FALSE,1266,1162,8,171635,276224,2018-02-23 22:44:24,FALSE,,,,,,"http://pbs.twimg.com/profile_images/967171381375926272/s4DlR1YB_normal.jpg"
"x967168292942237696","x1484007145951662088",2022-01-20 03:37:29,"Wisconajb","Wow -- Sinema shouts out ""aye"" to sustain the chairs ruling blocking Democrats from a filibuster carve-out.","Twitter for iPhone",128,,,,FALSE,TRUE,0,23,,,,,,,,,,,,,,,,"x55192727","mattdizwhitlock","en",,,,,,,,,,,,,,,,"x1484004487228497923","Wow -- Sinema shouts out ""aye"" to sustain the chairs ruling blocking Democrats from a filibuster carve-out.",2022-01-20 03:26:55,"Twitter Web App",181,23,"x55192727","mattdizwhitlock","Matt Whitlock",58974,2729,51980,"Washington, DC","Republican communicator. Former @NRSC, @SenOrrinHatch Comms/ Deputy COS, corporate comms. Bay Area born and raised. BYU grad. Tweets are my own.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Wisconajb/status/1484007145951662088","Wisconsinajb","Wisconsin, USA","Conservative. Supporter of freedom, liberty, and the Constitution. Proud member of the NRA.",,FALSE,1266,1162,8,171635,276224,2018-02-23 22:44:24,FALSE,,,,,,"http://pbs.twimg.com/profile_images/967171381375926272/s4DlR1YB_normal.jpg"
"x1390338189471125507","x1484007145930727428",2022-01-20 03:37:29,"PhilD19145115","It’s not possible for any human to suck more than Joe Manchin and Kyrsten Sinema do every day they stand in opposition to voting rights.  Kick them off committees and primary their asses.  They are not Democrats. @Sen_JoeManchin @SenatorSinema","Twitter for iPhone",243,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x234374703 x1080844782","Sen_JoeManchin SenatorSinema","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PhilD19145115/status/1484007145930727428","🤬 The MAGGOT Red Hats","Dirty Jerz","Fuck em all.  They are hopeless.  If you feel the same way I wanna be your friend.  Give me a follow. #VoteBlue #Resist #RidingwithBiden #VoteBluein22",,FALSE,201,390,4,3674,3864,2021-05-06 16:10:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/1390338189471125507/1628845919",,"http://pbs.twimg.com/profile_images/1436080371850952707/gzgczrLe_normal.jpg"
"x741088820053999616","x1484006785539133441",2022-01-20 03:36:03,"thedinoapp","NEW: U.S. Senate fails to advance Senate Democrats' voting rights legislation in 49-51 vote. https://t.co/U6ahtqt10y","Twitter Web App",127,,,,FALSE,TRUE,0,165,,,,,"on.msnbc.com/3AcC8Qw","https://t.co/U6ahtqt10y","https://on.msnbc.com/3AcC8Qw",,,,,,,,,"x2836421","MSNBC","en",,,,,,,,,,,,,,,,"x1483984144157786113","NEW: U.S. Senate fails to advance Senate Democrats' voting rights legislation in 49-51 vote. https://t.co/U6ahtqt10y",2022-01-20 02:06:05,"SocialFlow",249,165,"x2836421","MSNBC","MSNBC",4482909,790,272177,"","The place for in-depth analysis, political commentary and diverse perspectives. Home of @MSNBCDaily.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thedinoapp/status/1484006785539133441","Dinoapp","San Francisco, CA","Like you've never seen them before: Bringing dinosaurs to life summer 2022 in the App Store and Google Play. From your friends at https://t.co/4KtYWH5E9s","https://t.co/RHEZYqYIKv",FALSE,702,2888,8,29957,32297,2016-06-10 02:05:18,FALSE,"https://t.co/RHEZYqYIKv","http://www.dinoapp.metrics4d.com",,"https://pbs.twimg.com/profile_banners/741088820053999616/1480930105",,"http://pbs.twimg.com/profile_images/805696965690331136/JJPk1sot_normal.jpg"
"x741088820053999616","x1484006850697719809",2022-01-20 03:36:19,"thedinoapp","With a 49-51 vote, Senate Democrats failed to break the GOP filibuster of voting legislation in order to pass the Freedom to Vote Act and the John Lewis Voting Rights Advancement Act. https://t.co/zZ7SS0QMD5 https://t.co/RRDewyvHal","Twitter Web App",140,,,,FALSE,TRUE,0,151,,,,,,,,,,,,,,,,"x1917731","thehill","en",,,,,,,,,,,,,,,,"x1483985576852393985","With a 49-51 vote, Senate Democrats failed to break the GOP filibuster of voting legislation in order to pass the Freedom to Vote Act and the John Lewis Voting Rights Advancement Act. https://t.co/zZ7SS0QMD5 https://t.co/RRDewyvHal",2022-01-20 02:11:47,"Twitter Media Studio",421,151,"x1917731","thehill","The Hill",4295088,292,975349,"Washington, DC","The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thedinoapp/status/1484006850697719809","Dinoapp","San Francisco, CA","Like you've never seen them before: Bringing dinosaurs to life summer 2022 in the App Store and Google Play. From your friends at https://t.co/4KtYWH5E9s","https://t.co/RHEZYqYIKv",FALSE,702,2888,8,29957,32297,2016-06-10 02:05:18,FALSE,"https://t.co/RHEZYqYIKv","http://www.dinoapp.metrics4d.com",,"https://pbs.twimg.com/profile_banners/741088820053999616/1480930105",,"http://pbs.twimg.com/profile_images/805696965690331136/JJPk1sot_normal.jpg"
"x741088820053999616","x1484007144475086853",2022-01-20 03:37:29,"thedinoapp","LIVE: U.S. Senate debates rule change to enact ""talking filibuster"" over voting rights legislation. https://t.co/Xs7HmKTNny https://t.co/5GY66zEjmU","Twitter Web App",140,,,,FALSE,TRUE,0,96,,,,,"nbcnews.to/3fFZgNP","https://t.co/Xs7HmKTNny","https://nbcnews.to/3fFZgNP",,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x1483985864799760388","LIVE: U.S. Senate debates rule change to enact ""talking filibuster"" over voting rights legislation. https://t.co/Xs7HmKTNny https://t.co/5GY66zEjmU",2022-01-20 02:12:55,"Wildmoka",170,96,"x14173315","NBCNews","NBC News",8788444,1857,328028,"New York, NY","News updates from around the 🌎, all day, every day. Home of @NBCAsianAmerica, @NBCBLK, @NBCLatino and @NBCOUT.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thedinoapp/status/1484007144475086853","Dinoapp","San Francisco, CA","Like you've never seen them before: Bringing dinosaurs to life summer 2022 in the App Store and Google Play. From your friends at https://t.co/4KtYWH5E9s","https://t.co/RHEZYqYIKv",FALSE,702,2888,8,29957,32297,2016-06-10 02:05:18,FALSE,"https://t.co/RHEZYqYIKv","http://www.dinoapp.metrics4d.com",,"https://pbs.twimg.com/profile_banners/741088820053999616/1480930105",,"http://pbs.twimg.com/profile_images/805696965690331136/JJPk1sot_normal.jpg"
"x3018109789","x1484007143376400385",2022-01-20 03:37:29,"FrancisWegner","Breaking: Senate Republicans, along with Democratic Sens. Manchin and Sinema, have just blocked changing the filibuster rules for Democrats' voting rights and election package.","Twitter for iPad",140,,,,FALSE,TRUE,0,159,,,,,,,,,,,,,,,,"x32871086","kylegriffin1","en",,,,,,,,,,,,,,,,"x1484006521805557764","Breaking: Senate Republicans, along with Democratic Sens. Manchin and Sinema, have just blocked changing the filibuster rules for Democrats' voting rights and election package.",2022-01-20 03:35:00,"Twitter Web App",261,159,"x32871086","kylegriffin1","Kyle Griffin",1276034,817,79335,"Manhattan, NY","Senior Producer. MSNBC's @TheLastWord. Opinions mine. Do not congratulate.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FrancisWegner/status/1484007143376400385","𝙎𝙋𝙊𝙊𝙆𝙔 𝙁𝙊𝙍𝘾𝙀 𝙁𝙍𝘼𝙉𝘾𝙄𝙎 ™🇺🇸","Earth","To the willfully ignorant, blindly loyal trump worshippers & MAGA praying sycophants.Your cowardice, weak-mindedness & lack of integrity can NEVER be overstated",,FALSE,13758,10553,16,160625,203278,2015-02-13 05:26:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/3018109789/1632517078","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1400694010507841537/FpFQ5rf-_normal.jpg"
"x456930960","x1484007142562492417",2022-01-20 03:37:28,"MccrayKelly","Stunning stat: 48 Democrats who supported reforming filibuster to pass voting rights bills represent 34 MILLION more Americans than 52 senators (all Republicans + Sinema/Manchin) who opposed it","Twitter for iPhone",140,,,,FALSE,TRUE,0,445,,,,,,,,,,,,,,,,"x15952856","AriBerman","en",,,,,,,,,,,,,,,,"x1484005724682391555","Stunning stat: 48 Democrats who supported reforming filibuster to pass voting rights bills represent 34 MILLION more Americans than 52 senators (all Republicans + Sinema/Manchin) who opposed it",2022-01-20 03:31:50,"Twitter Web App",798,445,"x15952856","AriBerman","Ari Berman",232951,3068,29072,"New York","Author: Give Us the Ballot: The Modern Struggle for Voting Rights in America https://t.co/q5tNcCdQjy Writer: @motherjones Speaking: annette@speakersforall.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MccrayKelly/status/1484007142562492417","kelly","","",,FALSE,88,640,0,2501,10755,2012-01-06 20:49:32,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2734615284/9affdbe7b773b3989b8ffc7e1cfbc5ef_normal.jpeg"
"x61102961","x1484007140780122118",2022-01-20 03:37:28,"SalinasJA","Senate Republicans block voting rights bill, dealing blow to Democrats’ effort to overhaul election laws https://t.co/I2LA2ulw75","Twitter for iPhone",128,,,,FALSE,FALSE,0,0,,,,,"washingtonpost.com/politics/democ…","https://t.co/I2LA2ulw75","https://www.washingtonpost.com/politics/democrats-brace-for-likely-defeat-of-voting-rights-push-due-to-gop-filibuster/2022/01/19/2f9a734c-792d-11ec-bf97-6eac6f77fba2_story.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SalinasJA/status/1484007140780122118","Juan A. Salinas M.","MX-US","Abogado internacionalista (@ITESO | @FletcherSchool). Enseño derecho internacional y estudio el proceso legislativo. Entre letras, voces (pods) y tecnología.","https://t.co/pFBRXillZ6",FALSE,4013,1379,95,106188,41158,2009-07-29 03:38:43,FALSE,"https://t.co/pFBRXillZ6","http://salinasja.com",,"https://pbs.twimg.com/profile_banners/61102961/1629257896","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1458821219600453632/zkWybl4f_normal.jpg"
"x35840334","x1484007140742283264",2022-01-20 03:37:28,"RepGrove","Manchin and Sinema should change to independent and caucus with the GOP.  These Democrat smears are beyond the pale.  https://t.co/YXfGm29Dld","Twitter for iPhone",140,,,,FALSE,TRUE,0,493,,,,,,,,,,,,,,,,"x50769180","IngrahamAngle","en",,,,,,,,,,,,,,,,"x1483769646360805376","Manchin and Sinema should change to independent and caucus with the GOP.  These Democrat smears are beyond the pale.  https://t.co/YXfGm29Dld",2022-01-19 11:53:45,"Twitter for iPhone",2644,493,"x50769180","IngrahamAngle","Laura Ingraham",3877242,410,50082,"DC","Mom, author, host, The Ingraham Angle, 10p ET @FoxNews. Retweets do not = Endorsements",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RepGrove/status/1484007140742283264","Rep. Seth Grove - “the Architect”","York County, PA","Official site for Rep. Seth Grove, MPFM. Chairman - PA House State Government Committee.","https://t.co/RzwcgjlRrt",FALSE,5548,684,216,33834,1767,2009-04-27 19:53:06,TRUE,"https://t.co/RzwcgjlRrt","http://www.RepGrove.com",,"https://pbs.twimg.com/profile_banners/35840334/1639619331","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1471296225550950406/J6LuN3_q_normal.jpg"
